Date,Hashtags,Mentions,Permalink,Retweets,Text,Time,To,TweetID,Unnamed: 0
2020-04-17 12:19:52+00:00,,,https://twitter.com/Johnnie77628091/status/1251123209413578752,0,Elderly man with dementia died in a care home. He was bed bound after a hip fracture. Drs decided 2 mths ago not to operate. Family knew he had a few days left. The home says he was showing signs of covid 2 days before he died. So no doubt covid will be the cause of death 🤔,2020-04-17,mrjohnhendry,1251123209413578752,2883.0
2020-04-17 07:48:43+00:00,,,https://twitter.com/Mandyjackobenjy/status/1251054973711982592,0,"Amazing how many left wing british on this feed support China and criticise U.K. reporting. why do people choose to remain in a country they hate so much. I have a family member who died, He was 90 had COPD and dementia, his death was certified as Covid. -U.K. do tell the truth",2020-04-17,afneil,1251054973711982592,2914.0
2020-04-16 08:28:46+00:00,#LivesLost,@AP,https://twitter.com/RenataBritoAP/status/1250702661407707136,1,"Despite dementia, Julián Iglesias connected with his family through his gaze. On March 26 he died at age 89, alone in a Madrid hospital after testing positive for COVID-19. “Did he think we abandoned him?” his daughter wonders. #LivesLost @AP",2020-04-16,,1250702661407707136,3083.0
2020-04-15 12:42:28+00:00,,,https://twitter.com/titodinzey/status/1250404122974736384,18,"He doesn't learn. He can't learn. His pathology, lack of intellectual curiosity & dementia all stand in the way. He will never learn. If someone in his own family died from covid-19 he would feel no culpability, no remorse,  and  would blame others. Stop expecting a human response.",2020-04-15,gtconway3d,1250404122974736384,3179.0
2020-04-14 14:27:40+00:00,,,https://twitter.com/Victori16661939/status/1250068208507392000,0,"Wow people dying from COVID-19 ,bc Trudeau didn't ban flights from China in January, stupid MSM focus on Scheer flying with his family. I feel sorry for Liberal Media, go see a Psychiatrist, dont wait till you diagnosed with Dementia in your senior years ! ",2020-04-14,AndrewScheer,1250068208507392000,3285.0
2020-04-14 12:27:13+00:00,,,https://twitter.com/s02551242/status/1250037894078763008,0,"It’s not just the UK. In Ireland, 45% of Covid 19 deaths have been in care homes. Spain had the same problem. Unlike previous generations, the elderly are less likely to be cared for by family members now. It could be for a variety of reasons though. Longevity, dementia etc",2020-04-14,thedsggroup,1250037894078763008,3302.0
2020-04-14 08:41:55+00:00,#dementia #COVID #DementiaCarersCount #FamilyCarers #Caring #CarerSupport #DCC #Wellbeing #Resilience,,https://twitter.com/DemCarersCount/status/1249981195049480193,5,Our service delivery team are sharing their tips for taking care of yourself if you're looking after someone living with #dementia during #COVID-19. Limit the amount of news you watch. #DementiaCarersCount #FamilyCarers #Caring #CarerSupport #DCC #Wellbeing #Resilience,2020-04-14,,1249981195049480193,3333.0
2020-04-14 02:20:49+00:00,#IndiaFightsCorona,,https://twitter.com/Avi_nash02/status/1249885289000112129,0,Breaking News: Famous Historian suffering from Dementia... Covid-19 deprieves him of treatment! Family alleged PM responsible for the same! #IndiaFightsCorona,2020-04-14,anilbhalla88,1249885289000112129,3367.0
2020-04-13 21:57:21+00:00,,,https://twitter.com/JohnWest_JAWS/status/1249818988072308738,0,"It is. But these are humans. Humans default to what they know. They know Alzheimer’s, Dementia and other things. They don’t know Covid 19. And they will write what they feel is best for the family left behind.",2020-04-13,HuguenotHouse,1249818988072308738,3387.0
2020-04-13 07:42:44+00:00,,,https://twitter.com/pollyweddle/status/1249603917027127296,0,"This is such a sad read. A family friend in a care home went to hospital with an infection, came back with COVID-19 and is unable to return to hospital. I’m not clear why. He has dementia and is alone. I there will be many heartbreaking stories like this.",2020-04-13,GregHurstTimes,1249603917027127296,3462.0
2020-04-13 07:25:56+00:00,,,https://twitter.com/sibersong/status/1249599685070917641,0,"Tuskegee Experiment 2020: At Nursing home ""The Resort at Texas City"" Dr. Robin Armstrong Used Hydroxychloroquine on Elderly COVID-19 Patients, some w/ dementia, sometimes w/out consent of pt or family. He used his connex w/ GOP to obtain more of the drug. ",2020-04-13,,1249599685070917641,3463.0
2020-04-12 23:30:25+00:00,,,https://twitter.com/RobertJ97126990/status/1249480018683547648,0,They classified a man who had dementia for over 10 years as covid 19 death. An officer in minnesota I think? Nevermind he had a long term illness and was declining before testing positive at death. His family is outraged.,2020-04-12,49Floors,1249480018683547648,3477.0
2020-04-12 08:43:20+00:00,,,https://twitter.com/MeriYaadainCiC/status/1249256777683816448,0,Thank you. Sad to see that whilst I thought this will help BAME family carers and people living with dementia. Turns out COVID-19 is having a hugely disproportionate impact on minority communities even before we add the dementia factor. Still thank you for your kind words,2020-04-12,abdakhan5,1249256777683816448,3518.0
2020-04-11 20:00:37+00:00,#dementia,,https://twitter.com/DemCarersCount/status/1249064833900843017,6,"If you're taking care of a friend or family member living with #dementia, we're here for you. Our service delivery team are sharing their tips for looking after yourself if you're caring for someone else during COVID-19. Remember that despite being isolated, you are not alone. ",2020-04-11,,1249064833900843017,3549.0
2020-04-11 10:36:07+00:00,,@BorisJohnson,https://twitter.com/unfeltsorrow/status/1248922773591748609,0,I was told this week of a family in the UK whose father has dementia. He was diagnosed with Covid-19 in a care home and left to die without treatment  and  nil by mouth. His wife is on a psychiatric ward. Covid-19 is on that ward now. It's rife. @BorisJohnson is utterly incompetent.,2020-04-11,rachw852,1248922773591748609,3591.0
2020-04-11 08:48:26+00:00,,,https://twitter.com/annawinchradio/status/1248895671114989568,1,"Music helps people so much. Now, normal life & regular outings suspended due to Covid-19 - hard for all, but imagine as a family carer having to try to explain that, EVERY DAY,  and  MANY TIMES A DAY to a loved one living with dementia. This family have done so brilliantly. 🎶 💕 🎸 ",2020-04-11,alzheimerssoc,1248895671114989568,3596.0
2020-04-10 21:10:04+00:00,#dementia #caring,,https://twitter.com/DemCarersCount/status/1248719924513693696,4,"If you're taking care of a friend or family member living with #dementia, we're here for you. Our service delivery team are sharing their tips for looking after yourself if you're #caring for someone else during COVID-19. Remember the skills and strength you already have. ",2020-04-10,,1248719924513693696,3638.0
2020-04-10 13:51:27+00:00,,,https://twitter.com/SarahLenzLock/status/1248609542490877952,0,Super helpful. Are the people you are seeing w/ delirium more likely to have been people w/ pre-existing cognitive impairment or dementia before COVID infection? Assuming advanced age makes it more likely - is that still true? Also assume no family/visitors allowed?,2020-04-10,juliatanner,1248609542490877952,3695.0
2020-04-10 05:53:59+00:00,,,https://twitter.com/Dikenndi/status/1248489382203416593,0,"Yes definitely. We have a elderly friend in the hospital that has dementia. He doesn't have COVID, but his family cant visit him. He can't be moved to a rest home or rehab. His mental state is out of control because he doesn't know what's going on.",2020-04-10,callistoggawine,1248489382203416593,3724.0
2020-04-10 04:49:18+00:00,#SocialDistanacing #Mentalhealth #Dementia #Covid_19,,https://twitter.com/AsiavilleNews/status/1248473105627934720,1,A Dutch home for people with dementia has crafted a visiting cabin so that residents can safely meet with family or friends despite the coronavirus outbreak - separated only by a wall of glass.👇🏼 #SocialDistanacing #Mentalhealth #Dementia #Covid_19,2020-04-10,,1248473105627934720,3728.0
2020-04-09 19:47:30+00:00,,,https://twitter.com/GHDDestinations/status/1248336757235597312,0,"Deepest sympathy, Nazir. A heartwarming story on Channel 4 News tonight about a nurse in a hospital in Wales holding the hand of a dying Covid patient with dementia. Such a comfort to the family.",2020-04-09,nazirafzal,1248336757235597312,3769.0
2020-04-09 18:00:17+00:00,,,https://twitter.com/NBCNewYork/status/1248309773210132480,4,"A family in Queens wants answers after their grandfather, who has dementia and COVID-19, went missing from the hospital for 12 hours before he called them to say he was lost in the middle of Manhattan. ",2020-04-09,,1248309773210132480,3783.0
2020-04-09 11:16:49+00:00,,,https://twitter.com/res7cuefox5/status/1248208239684194305,0,"Grandfather With Dementia, COVID-19 Went Missing From NYC Hospital: Family ",2020-04-09,,1248208239684194305,3832.0
2020-04-09 05:00:09+00:00,,,https://twitter.com/dementia_aide/status/1248113448514473985,0,"According to a spokeswoman for Family Connect Care, all scheduled Alzheimer's informational seminars and support group sessions have been canceled due to social distancing guidelines related to COVID-19. ",2020-04-09,,1248113448514473985,3871.0
2020-04-09 03:15:44+00:00,,,https://twitter.com/grahamctv/status/1248087171015348224,0,We spoke with one family on Tuesday. Their father had dementia and had just passed away. Their mother is in the home and suspected Covid.,2020-04-09,,1248087171015348224,3877.0
2020-04-08 18:08:32+00:00,#NPHW #NPHW2020,,https://twitter.com/alzIOWA/status/1247949461789323269,1,"It’s National Public Health Week and we want to thank the public health workforce across Iowa for their tireless work battling COVID-19. Thank you for helping protect our friends, family members, and neighbors living with dementia! #NPHW #NPHW2020",2020-04-08,,1247949461789323269,3920.0
2020-04-08 16:06:51+00:00,,,https://twitter.com/UrbnHealthNP/status/1247918838664003585,0,"Another COVID impact: a spike in dementia related behaviors: irritability, aggression, worsening depression as a result of being locked in, lack of family visitation, short staffing, no group activities that offer cognitive stimulation and diversion.",2020-04-08,,1247918838664003585,3934.0
2020-04-08 07:14:07+00:00,,,https://twitter.com/bethhroe/status/1247784774929805313,4,"The elderly are shutting themselves away from society for weeks, those with Dementia even more so scared and confused, separated from family, rushed out of hospital with their therapy goals cut short to free beds for covid-19  and  people are still nipping to their mates/bf’s house?",2020-04-08,,1247784774929805313,4002.0
2020-04-08 06:00:24+00:00,#dementia #DementiaCarersCount #FamilyCarers #Caregiving #Support #Wellbeing,,https://twitter.com/DemCarersCount/status/1247766220666834946,9,Our service delivery team are sharing their tips for meaningful activity if you're caring for someone with #dementia during COVID-19. Try to establish a daily routine by doing activities at the same time each day #DementiaCarersCount #FamilyCarers #Caregiving #Support #Wellbeing,2020-04-08,,1247766220666834946,4007.0
2020-04-08 01:11:10+00:00,,,https://twitter.com/jfmezei/status/1247693436498653185,0,Québec: hospitalizations do not count everyone in the health care system. Does not count those in CHSLD who have COVID but being cared in CHSLD instead of sent to hospital. Includes cases where family has decided not to prolong life for advanced dementia cases etc.,2020-04-08,,1247693436498653185,4017.0
2020-04-07 18:26:22+00:00,#DementiaCarersCount #FamilyCarers #Resilience #Wellbeing,,https://twitter.com/DemCarersCount/status/1247591561338159106,8,Our service delivery team are sharing their tips for looking after yourself if you're caring for someone living with dementia during COVID-19. Think about what is within your control and what is outside your control. #DementiaCarersCount #FamilyCarers #Resilience #Wellbeing,2020-04-07,,1247591561338159106,4046.0
2020-04-07 17:27:57+00:00,#WorldHealthDay,,https://twitter.com/alzsefl/status/1247576861489729537,2,"Thank you to all healthcare workers this #WorldHealthDay as they work so hard to battle Covid-19. Thank you for helping protect our friends, family members, and neighbors living with dementia! 💜 ",2020-04-07,AlzFLGulf,1247576861489729537,4056.0
